account_name,category,fb_en,tw_en,ig_en,yt_en,fb_fan,tw_fan,ig_fan,yt_fan,fb_count,tw_count,ig_count,yt_count,tot_en,tot_fan,tot_count,tier
Travel Planet Xperiences,Travel,242,0,0,0,35970.0,0.0,0.0,0.0,36,0,0,0,242,35970.0,36,Micro
แบกกล้องเที่ยว,Travel,1356728,0,639,0,1822379.0,0.0,4080.0,0.0,1009,0,2,0,1357367,1826459.0,1011,Mega
EDTguide,Travel,0,1417,5743,78,0.0,642226.0,89318.0,13600.0,0,57,42,14,7238,745144.0,113,Macro
เที่ยวให้ยับ : Crazy Journeys,Travel,51697,0,0,0,108773.0,0.0,0.0,0.0,895,0,0,0,51697,108773.0,895,Macro
ไปเที่ยวกัน GoThaitogether,Travel,65375,2,966,0,814069.0,5773.0,7247.0,122.0,92,1,25,1,66343,827211.0,119,Macro
โสดแล้วไปไหนก็ได้,Travel,14110,0,2494,0,261922.0,0.0,7992.0,0.0,132,0,16,0,16604,269914.0,148,Macro
คนหลงทาง,Travel,0,0,4457,0,0.0,0.0,19202.0,0.0,0,0,4,0,4457,19202.0,4,Micro
Coundsheck's journey.,Travel,12205,0,50541,0,128274.0,0.0,21157.0,0.0,192,0,40,0,62746,149431.0,232,Macro
merritze,Travel,0,0,767,0,0.0,0.0,16132.0,0.0,0,0,3,0,767,16132.0,3,Micro
ลุงหมอขอพักร้อน,Travel,194995,0,23143,0,264970.0,0.0,24655.0,0.0,384,0,48,0,218138,289625.0,432,Macro
Journey Dep,Travel,1065,0,0,6,51446.0,0.0,0.0,507.0,12,0,0,1,1071,51953.0,13,Micro
เที่ยวทั้งบ้าน,Travel,34566,0,0,89,352483.0,0.0,0.0,17200.0,27,0,0,2,34655,369683.0,29,Macro
โดดงานไป,Travel,122975,0,0,0,361973.0,0.0,0.0,0.0,914,0,0,0,122975,361973.0,914,Macro
Palapilii Thailand,Travel,51204,1,5356,51,345346.0,377.0,4837.0,11500.0,288,2,27,5,56612,362060.0,322,Macro
ชอบเที่ยว,Travel,2991,0,0,0,93890.0,0.0,0.0,0.0,106,0,0,0,2991,93890.0,106,Micro
จ ะ เ ที่ ย ว ไ ป ไ ห น,Travel,348845,0,33737,0,1480924.0,0.0,43961.0,0.0,762,0,25,0,382582,1524885.0,787,Mega
ชิลดี,Travel,145304,0,0,0,318547.0,0.0,0.0,0.0,1321,0,0,0,145304,318547.0,1321,Macro
ค น ห ล ง ท า ง,Travel,148654,0,0,0,985776.0,0.0,0.0,0.0,340,0,0,0,148654,985776.0,340,Mega
theTripPacker,Travel,11986,0,0,0,1351506.0,0.0,0.0,0.0,113,0,0,0,11986,1351506.0,113,Mega
กระเป๋าหนึ่งใบ,Travel,79693,0,4651,0,120300.0,0.0,4642.0,0.0,688,0,19,0,84344,124942.0,707,Macro
Megamaxx Journeyy,Travel,0,0,4090,0,0.0,0.0,11480.0,0.0,0,0,8,0,4090,11480.0,8,Micro
U me go แบบนี้ต้องไปจัด,Travel,65236,0,0,489,161916.0,0.0,0.0,7790.0,128,0,0,2,65725,169706.0,130,Macro
สวัสดีคนแปลกหน้า,Travel,12258,0,502,0,103419.0,0.0,642.0,0.0,32,0,6,0,12760,104061.0,38,Macro
For a time ออกไปพัก,Travel,1425,0,9,0,58450.0,0.0,585.0,0.0,94,0,1,0,1434,59035.0,95,Micro
Journey เจอนี่,Travel,44566,0,1490,0,285495.0,0.0,6238.0,0.0,165,0,11,0,46056,291733.0,176,Macro
เที่ยววัวตายควายล้ม travelalotthailand.com,Travel,949899,0,2167,304,147840.0,0.0,2172.0,2500.0,1805,0,69,39,952370,152512.0,1913,Macro
โตแล้วไปไหนก็ได้,Travel,30835,0,231,0,205771.0,0.0,5150.0,0.0,495,0,6,0,31066,210921.0,501,Macro
หมอๆ ตะลุยโลก,Travel,34783,0,0,0,183355.0,0.0,0.0,0.0,166,0,0,0,34783,183355.0,166,Macro
บอลพาเที่ยว Backpacker Ball,Travel,285477,0,2127,1869,489334.0,0.0,5873.0,16200.0,74,0,6,34,289473,511407.0,114,Macro
tak_taywin,Travel,0,0,7784,0,0.0,0.0,5731.0,0.0,0,0,18,0,7784,5731.0,18,Nano
ULN Channel,Travel,0,0,0,14147,0.0,0.0,0.0,74000.0,0,0,0,3,14147,74000.0,3,Macro
เที่ยวจนแม่ด่า,Travel,230000,0,0,0,499427.0,0.0,0.0,0.0,364,0,0,0,230000,499427.0,364,Macro
พาลูกเที่ยวดะ,Travel,113583,0,36,0,265174.0,0.0,1090.0,0.0,517,0,5,0,113619,266264.0,522,Macro
Ayla's day off,Travel,5007,0,0,152,73244.0,0.0,0.0,198.0,83,0,0,1,5159,73442.0,84,Micro
ไปไหนด้วยกัน,Travel,0,0,20,0,0.0,0.0,97.0,0.0,0,0,1,0,20,97.0,1,End-user
Neighbor,Travel,8,0,0,0,14100.0,0.0,0.0,0.0,1,0,0,0,8,14100.0,1,Micro
Solo Journey,Travel,18226,0,1521,0,171281.0,0.0,9405.0,0.0,17,0,1,0,19747,180686.0,18,Macro
พลอยเรียนจบแล้วทำไรต่อ?,Travel,347285,0,0,63723,157086.0,0.0,0.0,282000.0,35,0,0,8,411008,439086.0,43,Macro
Sonia In Lost World,Travel,1456,0,0,0,111268.0,0.0,0.0,0.0,23,0,0,0,1456,111268.0,23,Macro
Primintheair,Travel,2180,0,290,0,9875.0,0.0,27843.0,0.0,43,0,1,0,2470,37718.0,44,Micro
jajatanti,Travel,0,0,52743,0,0.0,0.0,96828.0,0.0,0,0,5,0,52743,96828.0,5,Micro
TravelKanuman / 2เท้าชาวท่องโลก,Travel,42640,0,1204,0,484264.0,0.0,16074.0,0.0,316,0,7,0,43844,500338.0,323,Macro
PaiNaiDii,Travel,84360,18883,60,769,543438.0,37699.0,6001.0,5110.0,1615,811,2,36,104072,592248.0,2464,Macro
Maysa Traveller,Travel,85766,0,0,0,83049.0,0.0,0.0,0.0,300,0,0,0,85766,83049.0,300,Micro
พากล้องเที่ยว,Travel,20316,0,0,0,221169.0,0.0,0.0,0.0,190,0,0,0,20316,221169.0,190,Macro
วิถีตากล้อง,Travel,136801,0,9493,0,653354.0,0.0,20841.0,0.0,75,0,5,0,146294,674195.0,80,Macro
ไม่กี่บาท,Travel,34572,0,0,3086,321350.0,0.0,0.0,50400.0,238,0,0,19,37658,371750.0,257,Macro
Somewhere Someone,Travel,39674,0,1372,0,190872.0,0.0,14237.0,0.0,264,0,5,0,41046,205109.0,269,Macro
katmatcha,Travel,0,15160,41207,0,0.0,9263.0,43469.0,0.0,0,123,12,0,56367,52732.0,135,Micro
"NoWhere, But Here",Travel,46,0,0,0,57675.0,0.0,0.0,0.0,22,0,0,0,46,57675.0,22,Micro
Trip and Teach - ไปตามน้ำ,Travel,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
ผมม้าพาเที่ยว,Travel,319754,0,136177,0,289574.0,0.0,26318.0,0.0,307,0,165,0,455931,315892.0,472,Macro
6 August Journey,Travel,6635,1,711,0,64092.0,209.0,785.0,79.0,222,4,17,1,7347,65165.0,244,Micro
รีวิวโคราช,Travel,17234,393,1284,0,193517.0,20393.0,4909.0,0.0,115,8,9,0,18911,218819.0,132,Macro
ลาพักเที่ยว,Travel,500114,0,5711,124,963304.0,0.0,15567.0,1060.0,1202,0,8,5,505949,979931.0,1215,Mega
Gogetlost,Travel,62788,0,746,0,147156.0,0.0,12886.0,0.0,397,0,1,0,63534,160042.0,398,Macro
ไปไหนดี,Travel,515886,0,40270,0,585783.0,0.0,7874.0,0.0,1170,0,101,0,556156,593657.0,1271,Macro
Go Went Go : เที่ยว เว้น วัน,Travel,0,0,0,26735,0.0,0.0,0.0,285000.0,0,0,0,26,26735,285000.0,26,Macro
บันทึกนักหนีเที่ยว,Travel,18676,0,3577,0,137612.0,0.0,2523.0,0.0,343,0,68,0,22253,140135.0,411,Macro
Around Me,Travel,30244,0,0,0,263956.0,0.0,0.0,0.0,72,0,0,0,30244,263956.0,72,Macro
Travel With Katheryn,Travel,15957,0,0,0,280461.0,0.0,0.0,0.0,4,0,0,0,15957,280461.0,4,Macro
katheryn_lee,Travel,3,0,1448720,2455,4.0,0.0,713633.0,128000.0,3,0,197,3,1451178,841637.0,203,Macro
high on dream,Travel,0,85,7372,253,0.0,254.0,11722.0,601.0,0,49,16,3,7710,12577.0,68,Micro
Chill Journey :: เที่ยวอย่างชิว,Travel,28365,3,0,34,288729.0,125.0,0.0,516.0,195,1,0,3,28402,289370.0,199,Macro
เที่ยวแบบกรู,Travel,256110,0,0,0,532731.0,0.0,0.0,0.0,1224,0,0,0,256110,532731.0,1224,Macro
เที่ยวเล่น เน้นกิน,Travel,2317,0,0,0,30870.0,0.0,0.0,0.0,311,0,0,0,2317,30870.0,311,Micro
พาเธอไป Journey,Travel,120661,0,0,0,212770.0,0.0,0.0,0.0,1136,0,0,0,120661,212770.0,1136,Macro
สะพายกล้องท่องเที่ยว กับ มาเรีย ณ ไกลบ้าน,Travel,788942,0,0,0,475091.0,0.0,0.0,0.0,2872,0,0,0,788942,475091.0,2872,Macro
PYONG : Traveller X Doctor,Travel,40183,0,141233,4444,81528.0,0.0,19286.0,10000.0,302,0,111,7,185860,110814.0,420,Macro
ชิลไปไหน,Travel,0,7572,350970,59575,0.0,25511.0,226343.0,281000.0,0,443,509,143,418117,532854.0,1095,Macro
Places two go,Travel,0,0,4431,2,0.0,0.0,6352.0,6.0,0,0,34,5,4433,6358.0,39,Nano
ไปเที่ยวกันมั๊ย by Penguint,Travel,0,0,17,0,0.0,36.0,14119.0,0.0,0,4,2,0,17,14155.0,6,Micro
BackPack Thai 21,Travel,224,0,0,0,76569.0,0.0,0.0,0.0,42,0,0,0,224,76569.0,42,Micro
Duet Diary ตามรอยเที่ยว,Travel,653,0,0,132,49668.0,0.0,0.0,11200.0,37,0,0,2,785,60868.0,39,Micro
อยากไปเที่ยว,Travel,1209158,0,1148,0,296814.0,0.0,2733.0,0.0,525,0,5,0,1210306,299547.0,530,Macro
ไปคนเดียว+,Travel,665539,0,188,206,1143813.0,0.0,22577.0,408.0,1004,0,1,1,665933,1166798.0,1006,Mega
พาเที่ยวแบบง่ายๆ by mukura,Travel,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
Walker Talker : เดินทางเล่าเรื่อง,Travel,247541,0,779,0,405337.0,0.0,3245.0,0.0,882,0,4,0,248320,408582.0,886,Macro
totay168,Travel,0,0,278154,0,0.0,0.0,101335.0,0.0,0,0,72,0,278154,101335.0,72,Macro
ReviewPapai - รีวิวพาไป,Travel,267539,0,36,0,463481.0,0.0,149.0,0.0,798,0,5,0,267575,463630.0,803,Macro
ไปค่ะไป,Travel,43750,0,0,0,106580.0,0.0,0.0,0.0,146,0,0,0,43750,106580.0,146,Macro
Go!Graph,Travel,40217,0,2993,0,252158.0,0.0,8881.0,0.0,650,0,30,0,43210,261039.0,680,Macro
RattoWanderlust เที่ยวไปทั่วโลก รีวิวเที่ยวไต้หวัน,Travel,4228,4,1330,0,80296.0,245.0,2839.0,0.0,213,5,14,0,5562,83380.0,232,Micro
Chill With Me,Travel,47741,0,1319,0,183391.0,0.0,3326.0,0.0,470,0,9,0,49060,186717.0,479,Macro
Couple Travel พาแฟนไปไหนดี,Travel,234387,0,4195,0,319221.0,0.0,7035.0,0.0,605,0,16,0,238582,326256.0,621,Macro
Travel Together / คนเดินทาง,Travel,1853,0,0,0,74964.0,0.0,0.0,0.0,122,0,0,0,1853,74964.0,122,Micro
มา กับ หมอ :: Come with me Free doctor,Travel,330,0,471,0,15043.0,0.0,876.0,0.0,3,0,6,0,801,15919.0,9,Micro
A Traveler Blog,Travel,14771,0,0,0,219204.0,0.0,0.0,0.0,201,0,0,0,14771,219204.0,201,Macro
Minimint's Mission,Travel,57485,0,1385,0,189022.0,0.0,14443.0,0.0,38,0,3,0,58870,203465.0,41,Macro
Hitchhiker Thailand / เที่ยวจนเสียสติ,Travel,37,0,0,0,55760.0,0.0,0.0,0.0,2,0,0,0,37,55760.0,2,Micro
Wongnai Travel,Travel,160836,0,0,0,652988.0,0.0,0.0,0.0,940,0,0,0,160836,652988.0,940,Macro
"Retrostation สถานีสำหรับ ""คนรักเกมส์เก่า""",Gamer,128404,0,0,0,155560.0,0.0,0.0,0.0,459,0,0,0,128404,155560.0,459,Macro
Cyberclasher,Gamer,497545,0,0,5407,97194.0,0.0,0.0,34400.0,636,0,0,818,502952,131594.0,1454,Macro
Bon Gamerz,Gamer,0,0,0,896250,0.0,0.0,0.0,2460000.0,0,0,0,88,896250,2460000.0,88,Mega
FPSThailand.com,Gamer,406415,0,0,23463,207469.0,0.0,0.0,708000.0,705,0,0,207,429878,915469.0,912,Macro
Fiat,Gamer,0,0,0,130519,0.0,0.0,0.0,329000.0,0,0,0,11,130519,329000.0,11,Macro
Just4Game,Gamer,0,0,0,62183,0.0,0.0,0.0,144000.0,0,0,0,101,62183,144000.0,101,Macro
XyCloneZ,Gamer,0,0,0,711744,0.0,0.0,0.0,1110000.0,0,0,0,76,711744,1110000.0,76,Mega
Main Stand Gaming,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
MTR Mysterios,Gamer,0,0,0,253657,0.0,0.0,0.0,1440000.0,0,0,0,24,253657,1440000.0,24,Mega
Uke-Uke,Gamer,2787,0,0,163794,24090.0,0.0,0.0,857000.0,42,0,0,112,166581,881090.0,154,Macro
OHVER,Gamer,0,0,0,643289,0.0,0.0,0.0,2010000.0,0,0,0,16,643289,2010000.0,16,Mega
Thisisgame PConsole,Gamer,155,0,0,0,13897.0,0.0,0.0,0.0,157,0,0,0,155,13897.0,157,Micro
PlayUlti.com - คนเล่นเกมนอก,Gamer,184100,0,0,0,270868.0,0.0,0.0,0.0,949,0,0,0,184100,270868.0,949,Macro
N Join Play,Gamer,207646,0,0,79929,61243.0,0.0,0.0,413000.0,195,0,0,31,287575,474243.0,226,Macro
สารบัญ Gaming MODE,Gamer,17435,0,0,0,9215.0,0.0,0.0,0.0,51,0,0,0,17435,9215.0,51,Nano
ManagerGame,Gamer,1041,0,0,0,19449.0,0.0,0.0,0.0,298,0,0,0,1041,19449.0,298,Micro
Rush,Gamer,0,0,0,39288,0.0,0.0,0.0,173000.0,0,0,0,60,39288,173000.0,60,Macro
Signature Gaming,Gamer,18686,0,0,0,53104.0,0.0,0.0,0.0,147,0,0,0,18686,53104.0,147,Micro
Bankgarmo,Gamer,0,0,0,450502,0.0,0.0,0.0,1210000.0,0,0,0,214,450502,1210000.0,214,Mega
Deklaaon Channel,Gamer,100111,0,0,813072,73942.0,0.0,0.0,2790000.0,78,0,0,67,913183,2863942.0,145,Mega
TDKeane,Gamer,116470,0,0,24333,64805.0,0.0,0.0,43000.0,160,0,0,22,140803,107805.0,182,Macro
Evos TH,Gamer,0,0,0,293768,0.0,0.0,0.0,269000.0,0,0,0,49,293768,269000.0,49,Macro
KK Honcool,Gamer,0,0,0,275385,0.0,0.0,0.0,1040000.0,0,0,0,129,275385,1040000.0,129,Mega
N.N.B CLUB,Gamer,0,0,0,83157,0.0,0.0,0.0,882000.0,0,0,0,26,83157,882000.0,26,Macro
PojzPlaza,Gamer,52990,0,0,2428542,253348.0,0.0,0.0,6310000.0,12,0,0,38,2481532,6563348.0,50,Mega
NutPintoChannel,Gamer,0,0,31845,223594,0.0,0.0,5991.0,941000.0,0,0,59,95,255439,946991.0,154,Macro
GameMonday,Gamer,7555,0,0,0,84853.0,0.0,0.0,0.0,163,0,0,0,7555,84853.0,163,Micro
MR.Kyoro Danger,Gamer,0,0,0,400634,0.0,0.0,0.0,921000.0,0,0,0,23,400634,921000.0,23,Mega
WakeUp Ruj,Gamer,0,0,0,564352,0.0,0.0,0.0,704000.0,0,0,0,57,564352,704000.0,57,Macro
Newzkung Raccoonza,Gamer,0,0,0,108871,0.0,0.0,0.0,757000.0,0,0,0,185,108871,757000.0,185,Macro
dmt_tv,Gamer,0,0,0,231,0.0,0.0,0.0,7870.0,0,0,0,13,231,7870.0,13,Nano
Grean Gamer,Gamer,0,0,0,4549,0.0,0.0,0.0,168000.0,0,0,0,87,4549,168000.0,87,Macro
YIM CH,Gamer,0,0,0,58398,0.0,0.0,0.0,393000.0,0,0,0,18,58398,393000.0,18,Macro
12TimeWeCCG,Gamer,0,0,0,552907,0.0,0.0,0.0,1130000.0,0,0,0,86,552907,1130000.0,86,Mega
PlearnGaming,Gamer,2533,0,0,11805,9080.0,0.0,0.0,183000.0,66,0,0,61,14338,192080.0,127,Macro
Bangkok Esports,Gamer,0,0,0,50313,0.0,0.0,0.0,187000.0,0,0,0,17,50313,187000.0,17,Macro
TAEJK,Gamer,0,0,13403,105843,0.0,0.0,12388.0,685000.0,0,0,21,96,119246,697388.0,117,Macro
Thanks For Watching,Gamer,0,0,0,1860007,0.0,0.0,0.0,2130000.0,0,0,0,200,1860007,2130000.0,200,Mega
FZK Frozenkiss,Gamer,444867,0,0,0,159403.0,0.0,0.0,0.0,119,0,0,0,444867,159403.0,119,Macro
Online station,Gamer,0,0,0,114910,0.0,0.0,0.0,698000.0,0,0,0,147,114910,698000.0,147,Macro
HYPE NEXG,Gamer,8902,0,0,0,4370.0,0.0,0.0,0.0,442,0,0,0,8902,4370.0,442,Nano
cCraftedStudio,Gamer,0,0,0,9614,0.0,0.0,0.0,1030000.0,0,0,0,1,9614,1030000.0,1,Mega
B Dokebi,Gamer,0,0,0,1635,0.0,0.0,0.0,18100.0,0,0,0,7,1635,18100.0,7,Micro
Peachy Gang,Gamer,136303,0,0,0,12189.0,0.0,0.0,0.0,104,0,0,0,136303,12189.0,104,Micro
เกมมือถือต้องเล่น - Mustplay.in.th,Gamer,2539,0,0,0,105930.0,0.0,0.0,0.0,52,0,0,0,2539,105930.0,52,Macro
essAyseeK TV,Gamer,0,0,0,2534,0.0,0.0,0.0,514000.0,0,0,0,27,2534,514000.0,27,Macro
Mckenz1e,Gamer,53513,0,0,87,8833.0,0.0,0.0,504.0,77,0,0,1,53600,9337.0,78,Micro
Bacon Time,Gamer,311048,0,0,51495,310143.0,0.0,0.0,640000.0,75,0,0,28,362543,950143.0,103,Macro
ChinNaMo,Gamer,0,0,0,2876,0.0,0.0,0.0,143000.0,0,0,0,16,2876,143000.0,16,Macro
Ya Taliban,Gamer,0,0,0,128704,0.0,0.0,0.0,1320000.0,0,0,0,15,128704,1320000.0,15,Mega
LightKira Channel,Gamer,0,0,0,83230,0.0,0.0,0.0,366000.0,0,0,0,56,83230,366000.0,56,Macro
oPuTo,Gamer,0,94,0,18,0.0,3158.0,0.0,14000.0,0,3,0,1,112,17158.0,4,Micro
wasuezqelusia,Gamer,0,0,12466,0,0.0,0.0,25731.0,0.0,0,0,2,0,12466,25731.0,2,Micro
Moowan,Gamer,115247,0,0,0,33815.0,0.0,0.0,0.0,57,0,0,0,115247,33815.0,57,Macro
SuperGirl Channel,Gamer,0,0,0,9481,0.0,0.0,0.0,227000.0,0,0,0,82,9481,227000.0,82,Macro
RAP'TUM GAMERChannel,Gamer,0,0,0,25731,0.0,0.0,0.0,533000.0,0,0,0,36,25731,533000.0,36,Macro
Attacle,Gamer,0,0,3160,0,0.0,0.0,5878.0,0.0,0,0,14,0,3160,5878.0,14,Nano
Windmillz,Gamer,0,0,0,159,0.0,0.0,0.0,95600.0,0,0,0,2,159,95600.0,2,Micro
EndlessChannel TH,Gamer,20,0,0,0,488.0,0.0,0.0,0.0,1,0,0,0,20,488.0,1,Micro
LOOPER CG,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
Bay Riffer,Gamer,853718,0,0,1236668,281644.0,0.0,0.0,3390000.0,174,0,0,100,2090386,3671644.0,274,Mega
Bossense,Gamer,51820,0,123,0,12837.0,0.0,2004.0,0.0,119,0,1,0,51943,14841.0,120,Micro
THE AUN GAME,Gamer,0,0,0,456273,0.0,0.0,0.0,580000.0,0,0,0,110,456273,580000.0,110,Macro
MiTH,Gamer,643769,0,0,377,257817.0,0.0,0.0,46200.0,185,0,0,7,644146,304017.0,192,Macro
HuaHed,Gamer,225784,0,0,7192,54240.0,0.0,0.0,114000.0,73,0,0,12,232976,168240.0,85,Macro
Talon Esports TH,Gamer,92636,0,0,1943,26864.0,0.0,0.0,2640.0,149,0,0,4,94579,29504.0,153,Micro
Koonguy CH,Gamer,0,0,0,720,0.0,0.0,0.0,660000.0,0,0,0,24,720,660000.0,24,Macro
WopLastNighTV,Gamer,7739,0,0,3577,4744.0,0.0,0.0,157000.0,46,0,0,69,11316,161744.0,115,Macro
MyArena,Gamer,288,0,0,0,63672.0,0.0,0.0,0.0,5,0,0,0,288,63672.0,5,Micro
N NEXT CH,Gamer,0,0,0,194658,0.0,0.0,0.0,1560000.0,0,0,0,47,194658,1560000.0,47,Mega
NutTH Channel,Gamer,0,0,0,274,0.0,0.0,0.0,793000.0,0,0,0,1,274,793000.0,1,Macro
FiawKunG Channel,Gamer,0,0,0,87377,0.0,0.0,0.0,534000.0,0,0,0,14,87377,534000.0,14,Macro
SoraMix,Gamer,0,0,0,16933,0.0,0.0,0.0,61300.0,0,0,0,23,16933,61300.0,23,Micro
GAMERGUY,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
BlaSTzFun Ch,Gamer,0,0,0,321,0.0,0.0,0.0,180000.0,0,0,0,26,321,180000.0,26,Macro
Neotica,Gamer,73361,0,0,5914,34432.0,0.0,0.0,52000.0,78,0,0,6,79275,86432.0,84,Micro
GenGaGame - เก่งกะเกม,Gamer,0,0,0,35,0.0,0.0,0.0,1070.0,0,0,0,3,35,1070.0,3,Nano
Green Ezqelusia,Gamer,0,0,0,34733,0.0,0.0,0.0,798000.0,0,0,0,43,34733,798000.0,43,Macro
MEGAXGAME,Gamer,1300,0,0,0,8693.0,0.0,0.0,0.0,93,0,0,0,1300,8693.0,93,Nano
MOV Studio,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
Yamatum O,Gamer,0,0,0,361794,0.0,0.0,0.0,1890000.0,0,0,0,38,361794,1890000.0,38,Mega
PlayStation Thailand Nation,Gamer,120895,0,0,0,66068.0,0.0,0.0,0.0,380,0,0,0,120895,66068.0,380,Micro
Summer is Here,Gamer,0,0,0,11455,0.0,0.0,0.0,60200.0,0,0,0,6,11455,60200.0,6,Micro
Pinkguschu,Gamer,408696,0,0,0,56999.0,0.0,0.0,0.0,155,0,0,0,408696,56999.0,155,Micro
Gamerism,Gamer,1459,0,0,0,5951.0,0.0,0.0,0.0,67,0,0,0,1459,5951.0,67,Nano
Yoyoyo Channel,Gamer,514,0,0,199776,1027.0,0.0,0.0,382000.0,56,0,0,64,200290,383027.0,120,Macro
MAOKUMA,Gamer,0,0,0,482903,0.0,0.0,0.0,471000.0,0,0,0,151,482903,471000.0,151,Macro
Gaming Room,Gamer,359,0,0,0,81725.0,0.0,0.0,0.0,7,0,0,0,359,81725.0,7,Micro
Coolerist,Gamer,10497,9,0,1768,3149.0,408.0,0.0,48500.0,94,11,0,17,12274,52057.0,122,Micro
SkizzTV,Gamer,0,0,0,2972331,0.0,0.0,0.0,5240000.0,0,0,0,72,2972331,5240000.0,72,Mega
Edwin,Gamer,857175,0,0,85790,101941.0,0.0,0.0,239000.0,298,0,0,35,942965,340941.0,333,Macro
เกมเมอร์อมตีน,Gamer,2441939,0,0,0,376049.0,0.0,0.0,0.0,910,0,0,0,2441939,376049.0,910,Macro
MheeGamer,Gamer,152,0,0,55732,1833.0,0.0,0.0,266000.0,5,0,0,19,55884,267833.0,24,Macro
AOV World,Gamer,0,0,0,16,0.0,0.0,0.0,20300.0,0,0,0,1,16,20300.0,1,Micro
Slapper,Gamer,0,0,0,507396,0.0,0.0,0.0,1270000.0,0,0,0,74,507396,1270000.0,74,Mega
NONTAKAN N.S.,Gamer,0,0,0,723786,0.0,0.0,0.0,1870000.0,0,0,0,36,723786,1870000.0,36,Mega
กาย หงิด,Gamer,0,0,21245,1780533,0.0,0.0,70397.0,3420000.0,0,0,2,52,1801778,3490397.0,54,Mega
Playpost,Gamer,18091,0,0,0,13591.0,0.0,0.0,0.0,183,0,0,0,18091,13591.0,183,Micro
Seeding FIFA,Gamer,0,0,0,16994,0.0,0.0,0.0,425000.0,0,0,0,26,16994,425000.0,26,Macro
VVFwave Kung,Gamer,0,0,0,607662,0.0,0.0,0.0,2110000.0,0,0,0,94,607662,2110000.0,94,Mega
พ่อสอนลูกลงทุน,Investing,30207,0,0,0,139741.0,0.0,0.0,0.0,13,0,0,0,30207,139741.0,13,Macro
MudleyGroup,Investing,81576,0,5,489,35466.0,0.0,194.0,14600.0,165,0,1,35,82070,50260.0,201,Micro
THE MONEY COACH,Investing,0,5901,0,15400,0.0,19732.0,0.0,242000.0,0,38,0,79,21301,261732.0,117,Macro
เซเลบหุ้น : Bud Fox,Investing,1060,0,0,0,7466.0,0.0,0.0,0.0,101,0,0,0,1060,7466.0,101,Nano
Bcare Fanclub,Investing,101,0,0,0,6833.0,0.0,0.0,0.0,3,0,0,0,101,6833.0,3,Nano
หุ้นขั้นเทพ,Investing,2541,0,0,0,71075.0,0.0,0.0,0.0,50,0,0,0,2541,71075.0,50,Micro
CrisisMan,Investing,4546,0,0,0,13591.0,0.0,0.0,0.0,76,0,0,0,4546,13591.0,76,Micro
KwinKon การเงิน,Investing,378,0,0,0,844.0,0.0,0.0,0.0,120,0,0,0,378,844.0,120,End-user
Thaifundstoday,Investing,22,0,0,0,11005.0,0.0,0.0,0.0,3,0,0,0,22,11005.0,3,Micro
ความลับของเงิน,Investing,1955,0,0,0,47826.0,0.0,0.0,0.0,23,0,0,0,1955,47826.0,23,Micro
TFEX Traders,Investing,0,0,0,2575,0.0,0.0,0.0,2490.0,0,0,0,101,2575,2490.0,101,Nano
Money Talk,Investing,25501,0,0,0,139456.0,0.0,0.0,0.0,111,0,0,0,25501,139456.0,111,Macro
Stock JourNoey,Investing,409132,0,0,0,257209.0,0.0,0.0,0.0,298,0,0,0,409132,257209.0,298,Macro
เกิดมาใช้ตัง,Investing,48984,0,0,0,337489.0,0.0,0.0,0.0,187,0,0,0,48984,337489.0,187,Macro
สอนเล่นหุ้น ออนไลน์ ฟรี เรียนหุ้น VDO เก็งกำไร กราฟเทคนิคหุ้นบน Youtube,Investing,0,0,0,7552,0.0,0.0,0.0,39500.0,0,0,0,11,7552,39500.0,11,Micro
Kittitat Wasati,Investing,0,0,0,3644,0.0,0.0,0.0,77700.0,0,0,0,18,3644,77700.0,18,Micro
Peakky Money - เด็กการเงิน,Investing,544,0,0,0,521.0,0.0,0.0,0.0,36,0,0,0,544,521.0,36,End-user
Sinthorn,Investing,54662,7063,143,0,193591.0,320846.0,1929.0,0.0,134,123,4,0,61868,516366.0,261,Macro
มนุษย์เงินเดือนพันธุ์ใหม่,Investing,1081885,0,0,440,650396.0,0.0,0.0,5950.0,318,0,0,46,1082325,656346.0,364,Macro
stock2morrow,Investing,52449,0,0,0,249934.0,0.0,0.0,0.0,459,0,0,0,52449,249934.0,459,Macro
ลงทุนแมน,Investing,3754299,0,1537696,2777,1277357.0,0.0,295709.0,19500.0,640,0,388,37,5294772,1592566.0,1065,Mega
สแกนหุ้น,Investing,542550,0,0,0,123123.0,0.0,0.0,0.0,1106,0,0,0,542550,123123.0,1106,Macro
NEETTO V.2,Investing,0,0,0,20818,0.0,0.0,0.0,109000.0,0,0,0,22,20818,109000.0,22,Macro
หุ้นสมาร์ท - HoonSmart : เสนอความจริง ทุกการลงทุน,Investing,82705,0,0,0,27972.0,0.0,0.0,0.0,1389,0,0,0,82705,27972.0,1389,Micro
